time_s,temp_c,setpoint_c,pwm,error_c
0.4782,140.5882,,150,
0.4892,140.5882,,150,
1.1582,140.5882,,150,
1.3911,140.5882,,150,
1.5802,140.5882,,150,
1.7831,140.5882,,150,
1.9094,140.5882,,150,
2.0577,140.5882,,150,
2.2193,140.5882,,150,
2.3934,140.5882,,150,
2.5136,140.5882,,150,
2.6336,140.5882,,150,
2.7388,140.5882,,150,
2.9408,140.5882,,150,
3.0372,140.5882,,150,
3.0482,140.5882,,150,
3.2090,140.5882,,150,
3.3090,140.5882,,150,
3.5185,140.5882,,150,
3.6820,140.5882,,150,
3.8609,140.5882,,150,
4.1012,140.5882,,150,
4.3163,140.5882,,150,
4.5230,140.5882,,150,
