time_s,temp_c,setpoint_c,pwm,error_c
1.2594,0.0000,200.00,255,200.0000
1.2622,0.0000,200.00,255,200.0000
1.2651,0.0000,200.00,255,200.0000
1.2678,0.0000,200.00,255,200.0000
1.2706,0.0000,200.00,255,200.0000
1.2733,0.0000,200.00,255,200.0000
1.2762,0.0000,200.00,255,200.0000
1.2791,0.0000,200.00,255,200.0000
1.2821,0.0000,200.00,255,200.0000
1.2852,0.0000,200.00,255,200.0000
1.2882,0.0000,200.00,255,200.0000
1.2909,0.0000,200.00,255,200.0000
1.2936,0.0000,200.00,255,200.0000
1.2977,0.0000,200.00,255,200.0000
1.3006,0.0000,200.00,255,200.0000
1.3032,0.0000,200.00,255,200.0000
1.3060,0.0000,200.00,255,200.0000
1.3090,0.0000,200.00,255,200.0000
1.3121,0.0000,200.00,255,200.0000
1.3152,0.0000,200.00,255,200.0000
1.3181,0.0000,200.00,255,200.0000
1.3211,0.0000,200.00,255,200.0000
1.3238,0.0000,200.00,255,200.0000
1.3265,0.0000,200.00,255,200.0000
1.3295,0.0000,200.00,255,200.0000
1.3326,0.0000,200.00,255,200.0000
1.3354,0.0000,200.00,255,200.0000
1.3381,0.0000,200.00,255,200.0000
1.3407,0.0000,200.00,255,200.0000
1.3437,0.0000,200.00,255,200.0000
1.3466,0.0000,200.00,255,200.0000
1.3496,0.0000,200.00,255,200.0000
1.3526,0.0000,200.00,255,200.0000
1.3552,0.0000,200.00,255,200.0000
1.3582,0.0000,200.00,255,200.0000
1.3609,0.0000,200.00,255,200.0000
1.3640,0.0000,200.00,255,200.0000
1.3666,0.0000,200.00,255,200.0000
1.3694,0.0000,200.00,255,200.0000
1.3722,0.0000,200.00,255,200.0000
1.3750,0.0000,200.00,255,200.0000
1.3781,0.0000,200.00,255,200.0000
1.3812,0.0000,200.00,255,200.0000
1.3841,0.0000,200.00,255,200.0000
1.3868,0.0000,200.00,255,200.0000
1.3896,0.0000,200.00,255,200.0000
1.3924,0.0000,200.00,255,200.0000
1.3952,0.0000,200.00,255,200.0000
1.3985,0.0000,200.00,255,200.0000
1.4014,0.0000,200.00,255,200.0000
1.4043,0.0000,200.00,255,200.0000
1.4070,0.0000,200.00,255,200.0000
1.4096,0.0000,200.00,255,200.0000
1.4130,0.0000,200.00,255,200.0000
1.4160,0.0000,200.00,255,200.0000
1.4189,0.0000,200.00,255,200.0000
1.4219,0.0000,200.00,255,200.0000
1.4247,0.0000,200.00,255,200.0000
1.4276,0.0000,200.00,255,200.0000
1.4306,0.0000,200.00,255,200.0000
1.4333,0.0000,200.00,255,200.0000
1.4363,0.0000,200.00,255,200.0000
1.4391,0.0000,200.00,255,200.0000
1.4425,0.0000,200.00,255,200.0000
1.4454,0.0000,200.00,255,200.0000
1.4483,0.0000,200.00,255,200.0000
1.4513,0.0000,200.00,255,200.0000
1.4543,0.0000,200.00,255,200.0000
1.4570,0.0000,200.00,255,200.0000
1.4608,0.0000,200.00,255,200.0000
1.4637,0.0000,200.00,255,200.0000
1.4666,0.0000,200.00,255,200.0000
1.4692,0.0000,200.00,255,200.0000
1.4720,0.0000,200.00,255,200.0000
1.4750,0.0000,200.00,255,200.0000
1.4780,0.0000,200.00,255,200.0000
1.4809,0.0000,200.00,255,200.0000
1.4839,0.0000,200.00,255,200.0000
1.4870,0.0000,200.00,255,200.0000
1.4897,0.0000,200.00,255,200.0000
1.4926,0.0000,200.00,255,200.0000
1.4955,0.0000,200.00,255,200.0000
