time_s,temp_c,setpoint_c,pwm,error_c
0.8528,271.5686,,20,
0.8637,271.5686,,20,
1.1874,271.5686,,20,
1.2653,271.5686,,20,
1.2758,271.5686,,20,
1.2868,271.5686,,20,
1.2974,271.5686,,20,
1.3754,271.5686,,20,
1.3862,271.5686,,20,
1.3966,271.5686,,20,
1.4070,271.5686,,20,
1.4917,271.5686,,20,
1.5023,271.5686,,20,
1.5131,271.5686,,20,
1.6068,271.5686,,20,
1.6187,271.5686,,20,
1.7157,271.5686,,20,
1.7261,271.5686,,20,
1.8152,271.5686,,20,
1.8256,271.5686,,20,
1.8364,271.5686,,20,
1.9135,271.5686,,20,
1.9243,271.5686,,20,
1.9349,271.5686,,20,
1.9455,271.5686,,20,
2.0301,271.5686,,20,
2.0404,271.5686,,20,
2.0510,271.5686,,20,
2.1327,271.5686,,20,
2.1436,271.5686,,20,
2.1543,271.5686,,20,
2.2245,271.5686,,20,
2.2363,271.5686,,20,
2.2467,271.5686,,20,
2.2575,271.5686,,20,
2.3295,271.5686,,20,
2.3402,271.5686,,20,
2.3514,271.5686,,20,
2.3618,271.5686,,20,
2.4321,271.5686,,20,
2.4428,271.5686,,20,
2.4535,271.5686,,20,
2.4641,271.5686,,20,
2.5360,271.5686,,20,
2.5467,271.5686,,20,
2.5573,271.5686,,20,
2.5678,271.5686,,20,
2.6468,271.5686,,20,
2.6575,271.5686,,20,
2.6682,271.5686,,20,
2.7357,271.5686,,20,
2.7465,271.5686,,20,
2.7568,271.5686,,20,
2.7673,271.5686,,20,
2.7779,271.5686,,20,
2.8601,271.5686,,20,
2.8710,271.5686,,20,
2.8816,271.5686,,20,
2.9605,271.5686,,20,
2.9709,271.5686,,20,
2.9815,271.5686,,20,
2.9922,271.5686,,20,
3.0744,271.5686,,20,
3.0851,271.5686,,20,
3.0957,271.5686,,20,
3.1858,271.5686,,20,
3.1961,271.5686,,20,
3.2770,271.5686,,20,
3.2875,271.5686,,20,
3.2980,271.5686,,20,
3.3731,271.5686,,20,
3.3834,271.5686,,20,
3.3941,271.5686,,20,
3.4048,271.5686,,20,
3.4760,271.5686,,20,
3.4865,271.5686,,20,
3.4971,271.5686,,20,
3.5079,271.5686,,20,
3.5981,271.5686,,20,
3.6086,271.5686,,20,
3.6914,271.5686,,20,
3.7022,271.5686,,20,
3.7127,271.5686,,20,
3.7921,271.5686,,20,
3.8028,271.5686,,20,
3.8132,271.5686,,20,
3.9008,271.5686,,20,
3.9112,271.5686,,20,
3.9217,271.5686,,20,
3.9997,267.6471,,20,
4.0102,267.6471,,20,
4.0208,267.6471,,20,
4.0315,267.6471,,20,
4.1035,271.5686,,20,
4.1139,271.5686,,20,
4.1242,271.5686,,20,
4.1345,271.5686,,20,
4.2065,267.6471,,20,
4.2175,267.6471,,20,
4.2282,267.6471,,20,
4.2387,267.6471,,20,
4.3155,267.6471,,20,
4.3258,267.6471,,20,
4.3363,267.6471,,20,
4.3469,267.6471,,20,
4.4245,271.5686,,20,
4.4350,271.5686,,20,
4.4457,271.5686,,20,
4.4559,271.5686,,20,
4.5329,271.5686,,20,
4.5435,271.5686,,20,
4.5542,271.5686,,20,
4.5647,271.5686,,20,
4.6549,271.5686,,20,
4.6652,271.5686,,20,
4.7495,271.5686,,20,
4.7602,271.5686,,20,
4.7709,271.5686,,20,
4.8420,271.5686,,20,
4.8528,271.5686,,20,
4.8634,271.5686,,20,
4.8743,271.5686,,20,
4.9417,267.6471,,20,
4.9525,267.6471,,20,
4.9629,267.6471,,20,
4.9732,271.5686,,20,
4.9837,271.5686,,20,
5.0544,267.6471,,20,
5.0650,267.6471,,20,
5.0758,267.6471,,20,
5.0863,267.6471,,20,
5.1584,271.5686,,20,
5.1690,271.5686,,20,
5.1796,271.5686,,20,
5.1903,271.5686,,20,
5.2632,271.5686,,20,
5.2740,271.5686,,20,
5.2850,271.5686,,20,
5.2955,271.5686,,20,
5.3664,271.5686,,20,
5.3771,271.5686,,20,
5.3877,267.6471,,20,
5.3983,267.6471,,20,
5.4718,267.6471,,20,
5.4824,267.6471,,20,
5.4930,267.6471,,20,
5.5036,267.6471,,20,
5.5779,267.6471,,20,
5.5883,267.6471,,20,
5.5990,267.6471,,20,
5.6095,267.6471,,20,
5.6877,271.5686,,20,
5.6982,271.5686,,20,
5.7087,271.5686,,20,
5.7191,267.6471,,20,
5.7901,267.6471,,20,
5.8008,267.6471,,20,
5.8114,267.6471,,20,
5.8221,267.6471,,20,
5.8911,271.5686,,20,
5.9022,271.5686,,20,
5.9131,271.5686,,20,
5.9234,271.5686,,20,
5.9988,271.5686,,20,
6.0092,271.5686,,20,
6.0197,271.5686,,20,
6.0306,271.5686,,20,
6.1025,267.6471,,20,
6.1131,267.6471,,20,
6.1236,267.6471,,20,
6.1343,267.6471,,20,
6.2220,271.5686,,20,
6.2323,271.5686,,20,
6.2427,271.5686,,20,
6.3237,271.5686,,20,
6.3349,271.5686,,20,
6.3454,271.5686,,20,
6.4291,271.5686,,20,
6.4398,271.5686,,20,
6.4506,271.5686,,20,
6.5314,271.5686,,20,
6.5419,271.5686,,20,
6.5527,271.5686,,20,
6.6257,267.6471,,20,
6.6362,267.6471,,20,
6.6469,267.6471,,20,
6.6573,267.6471,,20,
