time_s,temp_c,setpoint_c,pwm,error_c
1.3366,50.0000,200.00,255,150.0000
1.3398,50.0000,200.00,255,150.0000
1.3424,50.0000,200.00,255,150.0000
1.3452,50.0000,200.00,255,150.0000
1.3485,50.0000,200.00,255,150.0000
1.3514,50.0000,200.00,255,150.0000
1.3545,50.0000,200.00,255,150.0000
1.3572,50.0000,200.00,255,150.0000
1.3601,50.0000,200.00,255,150.0000
1.3637,50.0000,200.00,255,150.0000
1.3666,50.0000,200.00,255,150.0000
1.3699,50.0000,200.00,255,150.0000
1.3729,50.0000,200.00,255,150.0000
1.3758,50.0000,200.00,255,150.0000
1.3785,50.0000,200.00,255,150.0000
1.3812,50.0000,200.00,255,150.0000
1.3840,50.0000,200.00,255,150.0000
1.3870,50.0000,200.00,255,150.0000
1.3901,50.0000,200.00,255,150.0000
1.3931,50.0000,200.00,255,150.0000
1.3960,50.0000,200.00,255,150.0000
1.3988,50.0000,200.00,255,150.0000
1.4016,50.0000,200.00,255,150.0000
1.4048,50.0000,200.00,255,150.0000
1.4088,50.0000,200.00,255,150.0000
1.4118,50.0000,200.00,255,150.0000
1.4148,50.0000,200.00,255,150.0000
1.4178,50.0000,200.00,255,150.0000
1.4206,50.0000,200.00,255,150.0000
1.4238,50.0000,200.00,255,150.0000
1.4266,50.0000,200.00,255,150.0000
1.4297,50.0000,200.00,255,150.0000
1.4328,50.0000,200.00,255,150.0000
1.4357,50.0000,200.00,255,150.0000
1.4387,50.0000,200.00,255,150.0000
1.4415,50.0000,200.00,255,150.0000
1.4443,50.0000,200.00,255,150.0000
1.4473,50.0000,200.00,255,150.0000
1.4503,50.0000,200.00,255,150.0000
1.4534,50.0000,200.00,255,150.0000
1.4566,50.0000,200.00,255,150.0000
1.4611,50.0000,200.00,255,150.0000
1.4640,50.0000,200.00,255,150.0000
1.4669,50.0000,200.00,255,150.0000
1.4700,50.0000,200.00,255,150.0000
1.4732,50.0000,200.00,255,150.0000
1.4761,50.0000,200.00,255,150.0000
1.4794,50.0000,200.00,255,150.0000
1.4824,50.0000,200.00,255,150.0000
1.4854,50.0000,200.00,255,150.0000
1.4886,50.0000,200.00,255,150.0000
1.4916,50.0000,200.00,255,150.0000
1.4946,50.0000,200.00,255,150.0000
1.4977,50.0000,200.00,255,150.0000
1.5009,50.0000,200.00,255,150.0000
1.5047,50.0000,200.00,255,150.0000
1.5078,50.0000,200.00,255,150.0000
1.5108,50.0000,200.00,255,150.0000
1.5137,50.0000,200.00,255,150.0000
1.5165,50.0000,200.00,255,150.0000
1.5198,50.0000,200.00,255,150.0000
1.5232,50.0000,200.00,255,150.0000
1.5262,50.0000,200.00,255,150.0000
1.5289,50.0000,200.00,255,150.0000
1.5319,50.0000,200.00,255,150.0000
1.5347,50.0000,200.00,255,150.0000
1.5377,50.0000,200.00,255,150.0000
1.5405,50.0000,200.00,255,150.0000
1.5433,50.0000,200.00,255,150.0000
1.5485,50.0000,200.00,255,150.0000
1.5515,50.0000,200.00,255,150.0000
1.5548,50.0000,200.00,255,150.0000
1.5575,50.0000,200.00,255,150.0000
1.5603,50.0000,200.00,255,150.0000
1.5634,50.0000,200.00,255,150.0000
1.5662,50.0000,200.00,255,150.0000
1.5691,50.0000,200.00,255,150.0000
1.5724,50.0000,200.00,255,150.0000
1.5759,50.0000,200.00,255,150.0000
1.5788,50.0000,200.00,255,150.0000
1.5821,50.0000,200.00,255,150.0000
1.5851,50.0000,200.00,255,150.0000
1.5882,50.0000,200.00,255,150.0000
1.5912,50.0000,200.00,255,150.0000
1.5962,50.0000,200.00,255,150.0000
1.6001,50.0000,200.00,255,150.0000
1.6033,50.0000,200.00,255,150.0000
1.6065,50.0000,200.00,255,150.0000
1.6095,50.0000,200.00,255,150.0000
1.6125,50.0000,200.00,255,150.0000
1.6158,50.0000,200.00,255,150.0000
1.6191,50.0000,200.00,255,150.0000
1.6220,50.0000,200.00,255,150.0000
1.6250,50.0000,200.00,255,150.0000
1.6281,50.0000,200.00,255,150.0000
1.6309,50.0000,200.00,255,150.0000
1.6338,50.0000,200.00,255,150.0000
1.6370,50.0000,200.00,255,150.0000
1.6400,50.0000,200.00,255,150.0000
1.6428,50.0000,200.00,255,150.0000
1.6456,50.0000,200.00,255,150.0000
1.6487,50.0000,200.00,255,150.0000
1.6515,50.0000,200.00,255,150.0000
1.6560,50.0000,200.00,255,150.0000
1.6594,50.0000,200.00,255,150.0000
1.6627,50.0000,200.00,255,150.0000
1.6656,50.0000,200.00,255,150.0000
1.6689,50.0000,200.00,255,150.0000
1.6717,50.0000,200.00,255,150.0000
1.6749,50.0000,200.00,255,150.0000
1.6778,50.0000,200.00,255,150.0000
1.6806,50.0000,200.00,255,150.0000
1.6835,50.0000,200.00,255,150.0000
1.6865,50.0000,200.00,255,150.0000
1.6898,50.0000,200.00,255,150.0000
1.6931,50.0000,200.00,255,150.0000
1.6964,50.0000,200.00,255,150.0000
1.6997,50.0000,200.00,255,150.0000
1.7025,50.0000,200.00,255,150.0000
1.7057,50.0000,200.00,255,150.0000
1.7084,50.0000,200.00,255,150.0000
1.7114,50.0000,200.00,255,150.0000
1.7146,50.0000,200.00,255,150.0000
1.7181,50.0000,200.00,255,150.0000
1.7210,50.0000,200.00,255,150.0000
1.7239,50.0000,200.00,255,150.0000
1.7269,50.0000,200.00,255,150.0000
1.7296,50.0000,200.00,255,150.0000
1.7324,50.0000,200.00,255,150.0000
1.7352,50.0000,200.00,255,150.0000
1.7386,50.0000,200.00,255,150.0000
1.7415,50.0000,200.00,255,150.0000
1.7452,50.0000,200.00,255,150.0000
1.7480,50.0000,200.00,255,150.0000
1.7509,50.0000,200.00,255,150.0000
1.7539,50.0000,200.00,255,150.0000
1.7569,50.0000,200.00,255,150.0000
1.7598,50.0000,200.00,255,150.0000
1.7625,50.0000,200.00,255,150.0000
1.7653,50.0000,200.00,255,150.0000
1.7680,50.0000,200.00,255,150.0000
1.7740,175.8824,200.00,255,24.1176
2.1606,277.0588,200.00,0,-77.0588
2.2614,307.6471,200.00,0,-107.6471
3.1035,307.6471,200.00,0,-107.6471
3.3603,307.6471,200.00,0,-107.6471
3.6041,307.6471,200.00,0,-107.6471
3.8682,307.6471,200.00,0,-107.6471
4.1491,307.6471,200.00,0,-107.6471
4.4495,307.6471,200.00,0,-107.6471
4.7836,307.6471,200.00,0,-107.6471
5.1118,307.6471,200.00,0,-107.6471
5.4767,307.6471,200.00,0,-107.6471
5.7893,307.6471,200.00,0,-107.6471
6.1063,307.6471,200.00,0,-107.6471
6.3857,307.6471,200.00,0,-107.6471
6.6649,307.6471,200.00,0,-107.6471
7.1162,307.6471,200.00,0,-107.6471
7.4058,307.6471,200.00,0,-107.6471
