time_s,temp_c,setpoint_c,pwm,error_c
0.9363,77.4000,,20,
0.9470,77.4000,,20,
1.4987,77.4000,,20,
1.6546,77.4000,,20,
1.8167,77.4000,,20,
1.9753,77.4000,,20,
2.1625,77.4000,,20,
2.2937,77.4000,,20,
2.4169,77.4000,,20,
2.5483,77.4000,,20,
2.6782,77.4000,,20,
2.8109,77.4000,,20,
2.9318,77.4000,,20,
3.1002,77.4000,,20,
3.2346,77.4000,,20,
3.3618,77.4000,,20,
3.5013,77.4000,,20,
3.6368,77.4000,,20,
3.7840,77.4000,,20,
3.9215,77.4000,,20,
4.0716,77.4000,,20,
4.2250,77.4000,,20,
4.3939,77.4000,,20,
4.5365,77.4000,,20,
4.7945,77.4000,,20,
4.9301,77.4000,,20,
5.0440,77.4000,,20,
5.3489,77.4000,,20,
5.4809,77.4000,,20,
5.6036,77.4000,,20,
5.7460,77.4000,,20,
5.9748,77.4000,,20,
6.1208,77.4000,,20,
6.2557,77.4000,,20,
6.4318,77.4000,,20,
6.5618,77.4000,,20,
6.9956,77.4000,,40,
7.1333,77.4000,,40,
7.2677,77.4000,,40,
7.4496,77.4000,,40,
7.5865,77.4000,,40,
7.7134,77.4000,,40,
7.8472,77.4000,,40,
7.9790,77.4000,,40,
8.1130,77.4000,,40,
8.2466,77.4000,,40,
8.3780,77.4000,,40,
8.5166,77.4000,,40,
8.6442,77.4000,,40,
8.7720,77.4000,,40,
8.9098,77.4000,,40,
9.0526,77.4000,,40,
9.1864,77.4000,,40,
9.3172,77.4000,,40,
9.4523,77.4000,,40,
9.5890,77.4000,,40,
9.7260,77.4000,,40,
9.8650,77.4000,,40,
10.0074,77.4000,,40,
10.1865,77.4000,,40,
10.3345,77.4000,,40,
10.4832,77.4000,,40,
10.6328,77.4000,,40,
10.8437,77.4000,,40,
10.9891,77.4000,,40,
11.2724,77.4000,,40,
11.5184,77.4000,,60,
11.6623,77.4000,,60,
11.7999,77.4000,,60,
11.9822,77.4000,,60,
12.1379,77.4000,,60,
12.2988,77.4000,,60,
12.4484,77.4000,,60,
12.5994,77.4000,,60,
12.7510,77.4000,,60,
12.9003,77.4000,,60,
13.0305,77.4000,,60,
13.1637,77.4000,,60,
13.3147,77.4000,,60,
13.4642,77.4000,,60,
13.5971,77.4000,,60,
13.7460,77.4000,,60,
13.9543,77.4000,,60,
14.0939,77.4000,,60,
14.2455,77.4000,,60,
14.3787,77.4000,,60,
14.6077,77.4000,,60,
14.7547,77.4000,,60,
14.9874,77.4000,,90,
15.1312,77.4000,,90,
15.2829,77.4000,,90,
15.4329,77.4000,,90,
15.5823,77.4000,,90,
15.7331,77.4000,,90,
15.8826,77.4000,,90,
16.0314,77.4000,,90,
16.1858,77.4000,,90,
16.3362,77.4000,,90,
16.4837,77.4000,,90,
16.6336,77.4000,,90,
16.7822,77.4000,,90,
16.9340,77.4000,,90,
17.0822,77.4000,,90,
17.2376,77.4000,,90,
17.3814,77.4000,,90,
17.5348,77.4000,,90,
17.6814,77.4000,,90,
17.8301,77.4000,,90,
17.9816,77.4000,,90,
18.1150,77.4000,,90,
