time_s,temp_c,setpoint_c,pwm,error_c
0.5338,140.5882,,100,
0.5445,140.5882,,100,
0.9999,140.5882,,100,
1.2316,140.5882,,100,
1.3862,140.5882,,100,
1.6005,140.5882,,100,
1.6983,140.5882,,100,
1.7089,140.5882,,100,
1.8412,140.5882,,100,
2.0469,140.5882,,100,
2.2144,140.5882,,100,
2.4037,140.5882,,100,
2.5215,140.5882,,100,
2.6930,140.5882,,100,
2.8731,140.5882,,100,
2.9875,140.5882,,100,
3.2007,140.5882,,100,
3.3040,140.5882,,100,
3.3949,140.5882,,100,
3.4056,140.5882,,100,
3.5493,140.5882,,100,
3.6920,140.5882,,100,
3.9282,140.5882,,100,
4.0623,140.5882,,100,
4.2625,140.5882,,100,
4.4533,140.5882,,100,
4.7155,140.5882,,100,
4.8833,140.5882,,100,
5.0796,140.5882,,100,
