time_s,temp_c,setpoint_c,pwm,error_c
0.8310,350.0000,,100,
0.8420,350.0000,,100,
1.4595,350.0000,,100,
1.6461,350.0000,,100,
1.8537,350.0000,,100,
2.0203,350.0000,,100,
2.1987,350.5000,,100,
2.3579,350.0000,,100,
2.5283,350.0000,,100,
2.6953,350.0000,,100,
2.8668,350.0000,,100,
3.0703,350.0000,,100,
3.2212,350.0000,,100,
3.3940,350.0000,,100,
3.5602,350.0000,,100,
3.7328,350.0000,,100,
3.9198,350.0000,,100,
4.1048,350.0000,,100,
4.2750,350.0000,,100,
4.4388,350.0000,,100,
4.5903,350.0000,,100,
4.7528,350.0000,,100,
4.9523,350.0000,,100,
5.1203,350.0000,,100,
5.2861,350.0000,,100,
5.4522,350.0000,,100,
5.5805,350.0000,,100,
5.7872,350.0000,,100,
5.9535,350.0000,,100,
6.1156,350.0000,,100,
6.3357,350.0000,,100,
6.5023,350.0000,,100,
6.6649,350.0000,,100,
6.8328,350.0000,,100,
7.0084,350.0000,,100,
7.1635,350.0000,,100,
7.3332,350.0000,,100,
7.5307,350.0000,,100,
7.7373,350.0000,,100,
7.9114,350.0000,,100,
8.1311,350.0000,,100,
8.3443,350.0000,,100,
8.5369,350.0000,,100,
8.7177,350.0000,,100,
8.9395,350.0000,,100,
9.1062,350.0000,,100,
9.2692,350.0000,,100,
9.4381,350.0000,,100,
9.6046,350.0000,,100,
9.7721,350.0000,,100,
9.9392,350.0000,,100,
10.1122,350.0000,,100,
10.2705,350.0000,,100,
10.4193,350.0000,,100,
10.5865,350.0000,,100,
10.7554,350.0000,,100,
10.9202,350.0000,,100,
11.0872,350.0000,,100,
11.2446,350.0000,,100,
11.4041,350.0000,,100,
11.5736,350.0000,,100,
11.7373,350.0000,,100,
11.9038,350.0000,,100,
12.0705,350.0000,,100,
12.2373,350.0000,,100,
12.4042,350.0000,,100,
12.5706,350.0000,,100,
12.7375,350.0000,,100,
12.9058,350.0000,,100,
13.0712,350.0000,,100,
13.2374,350.0000,,100,
13.4034,350.0000,,100,
13.5708,350.0000,,100,
13.7372,350.0000,,100,
13.9039,350.0000,,100,
14.0809,350.0000,,100,
14.2399,350.0000,,100,
14.4212,350.0000,,100,
14.5788,350.0000,,100,
14.7871,350.0000,,100,
14.9587,350.0000,,100,
15.1214,350.0000,,100,
15.2881,350.0000,,100,
15.4544,350.0000,,100,
15.6217,350.0000,,100,
15.7881,350.0000,,100,
15.9535,350.0000,,100,
16.1249,350.0000,,100,
16.3092,350.0000,,100,
16.4917,350.0000,,100,
16.6689,350.0000,,100,
16.9056,350.0000,,100,
17.0884,350.0000,,100,
17.2631,350.0000,,100,
17.4415,350.0000,,100,
17.6373,350.0000,,100,
17.8188,350.0000,,100,
18.0072,350.0000,,100,
18.1799,350.0000,,100,
18.3599,350.0000,,100,
18.5748,350.0000,,100,
18.7600,350.0000,,100,
18.9329,350.0000,,100,
19.1163,350.0000,,100,
19.3221,350.0000,,100,
19.5010,350.0000,,100,
19.6753,350.0000,,100,
19.8416,350.0000,,100,
20.0170,350.0000,,100,
20.2027,350.0000,,100,
20.4226,350.0000,,100,
20.6057,350.0000,,100,
20.7907,350.0000,,100,
20.9783,350.0000,,100,
21.1730,350.0000,,100,
21.3640,350.0000,,100,
21.5742,350.0000,,100,
21.7732,350.0000,,100,
21.9638,350.0000,,100,
