time_s,temp_c,setpoint_c,pwm,error_c
0.2520,105.6863,,100,
0.2627,105.6863,,100,
0.5410,105.6863,,100,
0.6313,105.6863,,100,
0.6421,105.6863,,100,
0.7321,105.6863,,100,
0.7426,105.6863,,100,
0.8186,105.6863,,100,
0.8292,105.6863,,100,
0.8395,105.6863,,100,
0.8500,105.6863,,100,
0.9317,105.6863,,100,
0.9423,105.6863,,100,
0.9530,105.6863,,100,
1.0410,105.6863,,100,
1.0522,105.6863,,100,
1.0628,105.6863,,100,
1.1444,105.6863,,100,
1.1548,105.6863,,100,
1.1654,105.6863,,100,
1.2541,105.6863,,100,
1.2647,105.6863,,100,
1.2757,105.6863,,100,
1.3531,105.6863,,100,
1.3636,105.6863,,100,
1.3743,105.6863,,100,
1.3849,105.6863,,100,
1.4702,105.6863,,100,
1.4810,105.6863,,100,
1.4917,105.6863,,100,
1.5709,105.6863,,100,
1.5818,105.6863,,100,
1.5923,105.6863,,100,
1.6689,105.6863,,100,
1.6794,105.6863,,100,
1.6902,105.6863,,100,
1.7009,105.6863,,100,
1.7818,105.6863,,100,
1.7924,105.6863,,100,
1.8029,105.6863,,100,
1.8745,105.6863,,100,
1.8848,105.6863,,100,
1.8955,105.6863,,100,
1.9062,105.6863,,100,
1.9810,105.6863,,100,
1.9916,105.6863,,100,
2.0022,105.6863,,100,
2.0130,105.6863,,100,
2.0827,105.6863,,100,
2.0958,105.6863,,100,
2.1062,105.6863,,100,
2.1171,105.6863,,100,
