time_s,temp_c,setpoint_c,pwm,error_c
0.3220,350.0000,,70,
0.3328,350.0000,,70,
0.9522,350.0000,,70,
1.1456,350.0000,,70,
1.3361,350.0000,,70,
1.5499,350.0000,,70,
1.7284,350.0000,,70,
1.8919,350.0000,,70,
2.0497,350.0000,,70,
2.2006,350.0000,,70,
2.3730,350.0000,,70,
2.5639,350.0000,,70,
2.7320,350.0000,,70,
2.8836,350.5000,,70,
3.0526,350.5000,,70,
3.2238,350.5000,,70,
3.4147,350.5000,,70,
3.5830,350.5000,,70,
3.7596,350.5000,,70,
3.9667,350.5000,,70,
4.1271,350.5000,,70,
4.2850,350.5000,,70,
4.4506,350.5000,,70,
4.6490,350.5000,,70,
4.7986,350.5000,,70,
4.9474,350.5000,,70,
5.0984,350.5000,,70,
5.2484,350.5000,,70,
5.4038,350.5000,,70,
5.5651,350.5000,,70,
5.7314,350.5000,,70,
5.8818,350.5000,,70,
6.0481,350.5000,,70,
6.2167,350.5000,,70,
6.3923,350.5000,,70,
6.5825,350.5000,,70,
6.7576,350.5000,,70,
6.9255,350.5000,,70,
7.1144,350.0000,,70,
7.2847,350.0000,,70,
7.4492,350.0000,,70,
7.6151,350.0000,,70,
7.7821,350.0000,,70,
7.9491,350.0000,,70,
8.1151,350.0000,,70,
8.2837,350.0000,,70,
8.4476,350.0000,,70,
8.5972,350.0000,,70,
8.7475,350.0000,,70,
8.9146,350.0000,,70,
9.0662,350.0000,,70,
9.2336,350.5000,,70,
9.4232,350.0000,,70,
9.6073,350.0000,,70,
9.7834,350.0000,,70,
9.9527,350.0000,,70,
10.1353,350.0000,,70,
10.3226,350.0000,,70,
10.5017,350.0000,,70,
10.6849,350.0000,,70,
10.8668,350.0000,,70,
11.0524,350.0000,,70,
11.2186,350.0000,,70,
11.3957,350.0000,,70,
11.5790,350.0000,,70,
11.7564,350.0000,,70,
11.9303,350.0000,,70,
12.1232,350.0000,,70,
12.3343,350.0000,,70,
12.5174,350.0000,,70,
12.6841,350.0000,,70,
