time_s,temp_c,setpoint_c,pwm,error_c,phase
30.4588,300.0000,200.00,0,-100.0000,pid
30.6514,300.0000,200.00,0,-100.0000,pid
30.8253,300.0000,200.00,0,-100.0000,pid
30.9886,300.0000,200.00,0,-100.0000,pid
31.1464,300.0000,200.00,0,-100.0000,pid
31.3055,300.0000,200.00,0,-100.0000,pid
31.5111,300.0000,200.00,0,-100.0000,pid
31.6888,300.0000,200.00,0,-100.0000,pid
31.8653,300.0000,200.00,0,-100.0000,pid
32.0491,300.0000,200.00,0,-100.0000,pid
32.2296,300.0000,200.00,0,-100.0000,pid
32.3923,300.0000,200.00,0,-100.0000,pid
32.5522,300.0000,200.00,0,-100.0000,pid
32.7130,300.0000,200.00,0,-100.0000,pid
32.8807,300.0000,200.00,0,-100.0000,pid
33.0660,300.0000,200.00,0,-100.0000,pid
33.2416,300.0000,200.00,0,-100.0000,pid
33.3995,300.0000,200.00,0,-100.0000,pid
33.5770,300.0000,200.00,0,-100.0000,pid
33.7298,300.0000,200.00,0,-100.0000,pid
33.8802,300.0000,200.00,0,-100.0000,pid
34.0302,300.0000,200.00,0,-100.0000,pid
34.1853,300.0000,200.00,0,-100.0000,pid
34.3749,300.0000,200.00,0,-100.0000,pid
34.5398,300.0000,200.00,0,-100.0000,pid
34.6933,300.0000,200.00,0,-100.0000,pid
34.8534,300.0000,200.00,0,-100.0000,pid
35.0132,300.0000,200.00,0,-100.0000,pid
35.1682,300.0000,200.00,0,-100.0000,pid
35.3756,300.0000,200.00,0,-100.0000,pid
35.5360,300.0000,200.00,0,-100.0000,pid
35.6991,300.0000,200.00,0,-100.0000,pid
35.8645,300.0000,200.00,0,-100.0000,pid
36.0427,300.0000,200.00,0,-100.0000,pid
36.1971,300.0000,200.00,0,-100.0000,pid
36.3454,300.0000,200.00,0,-100.0000,pid
36.4978,300.0000,200.00,0,-100.0000,pid
36.6599,300.0000,200.00,0,-100.0000,pid
36.8158,300.0000,200.00,0,-100.0000,pid
36.9956,240.0000,200.00,0,-40.0000,pid
37.1575,240.0000,200.00,0,-40.0000,pid
37.3266,240.0000,200.00,0,-40.0000,pid
37.5142,300.0000,200.00,0,-100.0000,pid
37.6907,261.1765,200.00,0,-61.1765,pid
37.8604,261.1765,200.00,0,-61.1765,pid
38.0202,261.1765,200.00,0,-61.1765,pid
38.2013,261.1765,200.00,0,-61.1765,pid
38.3820,261.1765,200.00,0,-61.1765,pid
38.5494,261.1765,200.00,0,-61.1765,pid
38.7294,261.1765,200.00,0,-61.1765,pid
38.9116,261.1765,200.00,0,-61.1765,pid
39.0685,261.1765,200.00,0,-61.1765,pid
39.2426,261.1765,200.00,0,-61.1765,pid
39.4118,261.1765,200.00,0,-61.1765,pid
39.5815,261.1765,200.00,0,-61.1765,pid
39.7316,261.1765,200.00,0,-61.1765,pid
39.8873,261.1765,200.00,0,-61.1765,pid
40.0496,261.1765,200.00,0,-61.1765,pid
40.2252,261.1765,200.00,0,-61.1765,pid
40.3864,261.1765,200.00,0,-61.1765,pid
40.5625,261.1765,200.00,0,-61.1765,pid
40.7227,261.1765,200.00,0,-61.1765,pid
40.8906,261.1765,200.00,0,-61.1765,pid
41.0537,261.1765,200.00,0,-61.1765,pid
41.2195,261.1765,200.00,0,-61.1765,pid
41.3915,261.1765,200.00,0,-61.1765,pid
41.5974,261.1765,200.00,0,-61.1765,pid
41.7569,261.1765,200.00,0,-61.1765,pid
41.9140,261.1765,200.00,0,-61.1765,pid
42.0729,261.1765,200.00,0,-61.1765,pid
42.2325,261.1765,200.00,0,-61.1765,pid
42.3954,261.1765,200.00,0,-61.1765,pid
42.5697,261.1765,200.00,0,-61.1765,pid
42.7464,261.1765,200.00,0,-61.1765,pid
42.9026,261.1765,200.00,0,-61.1765,pid
43.0697,261.1765,200.00,0,-61.1765,pid
43.2551,261.1765,200.00,0,-61.1765,pid
43.5591,261.1765,200.00,0,-61.1765,pid
43.8557,261.1765,200.00,0,-61.1765,pid
44.0473,261.1765,200.00,0,-61.1765,pid
44.2197,261.1765,200.00,0,-61.1765,pid
44.4080,261.1765,200.00,0,-61.1765,pid
44.5765,261.1765,200.00,0,-61.1765,pid
44.7482,261.1765,200.00,0,-61.1765,pid
44.9167,261.1765,200.00,0,-61.1765,pid
45.0905,261.1765,200.00,0,-61.1765,pid
45.2506,261.1765,200.00,0,-61.1765,pid
45.4315,261.1765,200.00,0,-61.1765,pid
45.6002,261.1765,200.00,0,-61.1765,pid
45.7921,261.1765,200.00,0,-61.1765,pid
45.9602,261.1765,200.00,0,-61.1765,pid
46.1529,261.1765,200.00,0,-61.1765,pid
46.3656,261.1765,200.00,0,-61.1765,pid
46.5843,261.1765,200.00,0,-61.1765,pid
46.7795,261.1765,200.00,0,-61.1765,pid
46.9630,261.1765,200.00,0,-61.1765,pid
47.1609,261.1765,200.00,0,-61.1765,pid
47.3576,261.1765,200.00,0,-61.1765,pid
47.5585,261.1765,200.00,0,-61.1765,pid
47.7639,261.1765,200.00,0,-61.1765,pid
47.9635,261.1765,200.00,0,-61.1765,pid
48.1455,261.1765,200.00,0,-61.1765,pid
48.3240,261.1765,200.00,0,-61.1765,pid
48.5239,261.1765,200.00,0,-61.1765,pid
48.7062,261.1765,200.00,0,-61.1765,pid
48.9066,261.1765,200.00,0,-61.1765,pid
49.1067,261.1765,200.00,0,-61.1765,pid
49.3154,261.1765,200.00,0,-61.1765,pid
49.5603,261.1765,200.00,0,-61.1765,pid
49.7960,261.1765,200.00,0,-61.1765,pid
50.0129,261.1765,200.00,0,-61.1765,pid
50.2362,300.0000,200.00,0,-100.0000,pid
50.4530,300.0000,200.00,0,-100.0000,pid
50.6267,300.0000,200.00,0,-100.0000,pid
50.7834,300.0000,200.00,0,-100.0000,pid
50.9666,300.0000,200.00,0,-100.0000,pid
51.1386,300.0000,200.00,0,-100.0000,pid
51.3167,300.0000,200.00,0,-100.0000,pid
51.5202,300.0000,200.00,0,-100.0000,pid
51.6915,300.0000,200.00,0,-100.0000,pid
51.8599,300.0000,200.00,0,-100.0000,pid
52.0541,300.0000,200.00,0,-100.0000,pid
52.2413,300.0000,200.00,0,-100.0000,pid
52.4279,300.0000,200.00,0,-100.0000,pid
52.6049,300.0000,200.00,0,-100.0000,pid
52.7704,300.0000,200.00,0,-100.0000,pid
52.9368,300.0000,200.00,0,-100.0000,pid
53.1006,300.0000,200.00,0,-100.0000,pid
53.2697,300.0000,200.00,0,-100.0000,pid
53.4321,300.0000,200.00,0,-100.0000,pid
53.5792,300.0000,200.00,0,-100.0000,pid
53.7248,300.0000,200.00,0,-100.0000,pid
53.8740,300.0000,200.00,0,-100.0000,pid
54.0329,300.0000,200.00,0,-100.0000,pid
54.1968,300.0000,200.00,0,-100.0000,pid
54.3576,261.1765,200.00,0,-61.1765,pid
54.5397,261.1765,200.00,0,-61.1765,pid
54.7286,261.1765,200.00,0,-61.1765,pid
54.8985,261.1765,200.00,0,-61.1765,pid
55.0780,261.1765,200.00,0,-61.1765,pid
55.2390,261.1765,200.00,0,-61.1765,pid
55.3958,261.1765,200.00,0,-61.1765,pid
55.5583,261.1765,200.00,0,-61.1765,pid
55.7228,261.1765,200.00,0,-61.1765,pid
55.8802,261.1765,200.00,0,-61.1765,pid
56.0318,261.1765,200.00,0,-61.1765,pid
56.1912,261.1765,200.00,0,-61.1765,pid
56.3488,261.1765,200.00,0,-61.1765,pid
56.5114,261.1765,200.00,0,-61.1765,pid
56.6629,261.1765,200.00,0,-61.1765,pid
56.8191,261.1765,200.00,0,-61.1765,pid
56.9816,261.1765,200.00,0,-61.1765,pid
57.1326,261.1765,200.00,0,-61.1765,pid
57.3050,261.1765,200.00,0,-61.1765,pid
57.4747,261.1765,200.00,0,-61.1765,pid
57.6422,261.1765,200.00,0,-61.1765,pid
57.8060,261.1765,200.00,0,-61.1765,pid
57.9788,261.1765,200.00,0,-61.1765,pid
58.1405,261.1765,200.00,0,-61.1765,pid
58.2999,261.1765,200.00,0,-61.1765,pid
58.4625,261.1765,200.00,0,-61.1765,pid
58.6122,261.1765,200.00,0,-61.1765,pid
58.7729,261.1765,200.00,0,-61.1765,pid
58.9311,261.1765,200.00,0,-61.1765,pid
59.0807,261.1765,200.00,0,-61.1765,pid
59.2328,261.1765,200.00,0,-61.1765,pid
59.3952,261.1765,200.00,0,-61.1765,pid
59.5585,261.1765,200.00,0,-61.1765,pid
59.7379,261.1765,200.00,0,-61.1765,pid
59.9169,261.1765,200.00,0,-61.1765,pid
60.0944,261.1765,200.00,0,-61.1765,pid
60.2738,261.1765,200.00,0,-61.1765,pid
60.4461,261.1765,200.00,0,-61.1765,pid
60.6066,261.1765,200.00,0,-61.1765,pid
60.7612,261.1765,200.00,0,-61.1765,pid
60.9282,261.1765,200.00,0,-61.1765,pid
61.0774,261.1765,200.00,0,-61.1765,pid
61.2309,261.1765,200.00,0,-61.1765,pid
61.4077,261.1765,200.00,0,-61.1765,pid
61.5818,261.1765,200.00,0,-61.1765,pid
61.7368,261.1765,200.00,0,-61.1765,pid
61.8966,261.1765,200.00,0,-61.1765,pid
62.0465,261.1765,200.00,0,-61.1765,pid
62.1891,261.1765,200.00,0,-61.1765,pid
62.3523,261.1765,200.00,0,-61.1765,pid
62.5121,261.1765,200.00,0,-61.1765,pid
62.6599,261.1765,200.00,0,-61.1765,pid
62.8180,261.1765,200.00,0,-61.1765,pid
62.9778,261.1765,200.00,0,-61.1765,pid
63.1323,261.1765,200.00,0,-61.1765,pid
63.2840,261.1765,200.00,0,-61.1765,pid
63.4440,261.1765,200.00,0,-61.1765,pid
63.5887,261.1765,200.00,0,-61.1765,pid
63.7467,261.1765,200.00,0,-61.1765,pid
63.9063,261.1765,200.00,0,-61.1765,pid
64.0722,261.1765,200.00,0,-61.1765,pid
64.2423,261.1765,200.00,0,-61.1765,pid
64.4114,261.1765,200.00,0,-61.1765,pid
64.5716,261.1765,200.00,0,-61.1765,pid
64.7415,261.1765,200.00,0,-61.1765,pid
64.9197,300.0000,200.00,0,-100.0000,pid
65.1822,240.0000,200.00,0,-40.0000,pid
65.3409,240.0000,200.00,0,-40.0000,pid
65.5038,240.0000,200.00,0,-40.0000,pid
65.6727,240.0000,200.00,0,-40.0000,pid
65.8359,240.0000,200.00,0,-40.0000,pid
66.0150,240.0000,200.00,0,-40.0000,pid
66.1852,240.0000,200.00,0,-40.0000,pid
66.3633,240.0000,200.00,0,-40.0000,pid
66.5300,240.0000,200.00,0,-40.0000,pid
66.6992,240.0000,200.00,0,-40.0000,pid
66.8750,240.0000,200.00,0,-40.0000,pid
67.0361,240.0000,200.00,0,-40.0000,pid
67.2003,240.0000,200.00,0,-40.0000,pid
67.3643,240.0000,200.00,0,-40.0000,pid
67.5224,240.0000,200.00,0,-40.0000,pid
67.6787,240.0000,200.00,0,-40.0000,pid
67.8327,240.0000,200.00,0,-40.0000,pid
67.9927,240.0000,200.00,0,-40.0000,pid
68.1449,240.0000,200.00,0,-40.0000,pid
68.3019,240.0000,200.00,0,-40.0000,pid
68.4629,240.0000,200.00,0,-40.0000,pid
68.6510,284.7059,200.00,0,-84.7059,pid
68.8967,289.4118,200.00,0,-89.4118,pid
69.0967,300.0000,200.00,0,-100.0000,pid
69.3000,300.0000,200.00,0,-100.0000,pid
69.4823,300.0000,200.00,0,-100.0000,pid
69.6527,300.0000,200.00,0,-100.0000,pid
69.8513,300.0000,200.00,0,-100.0000,pid
70.0522,300.0000,200.00,0,-100.0000,pid
70.2504,240.0000,200.00,0,-40.0000,pid
70.4852,300.0000,200.00,0,-100.0000,pid
70.7143,300.0000,200.00,0,-100.0000,pid
70.8669,300.0000,200.00,0,-100.0000,pid
71.0570,300.0000,200.00,0,-100.0000,pid
71.2189,300.0000,200.00,0,-100.0000,pid
71.3831,300.0000,200.00,0,-100.0000,pid
71.5460,300.0000,200.00,0,-100.0000,pid
71.7024,300.0000,200.00,0,-100.0000,pid
71.8588,300.0000,200.00,0,-100.0000,pid
72.0061,300.0000,200.00,0,-100.0000,pid
72.1734,300.0000,200.00,0,-100.0000,pid
72.3238,300.0000,200.00,0,-100.0000,pid
72.4735,300.0000,200.00,0,-100.0000,pid
72.6300,300.0000,200.00,0,-100.0000,pid
72.7818,300.0000,200.00,0,-100.0000,pid
72.9284,300.0000,200.00,0,-100.0000,pid
73.0701,300.0000,200.00,0,-100.0000,pid
73.2242,300.0000,200.00,0,-100.0000,pid
73.3794,300.0000,200.00,0,-100.0000,pid
73.5269,300.0000,200.00,0,-100.0000,pid
73.6747,300.0000,200.00,0,-100.0000,pid
73.8441,300.0000,200.00,0,-100.0000,pid
74.0053,300.0000,200.00,0,-100.0000,pid
74.1784,300.0000,200.00,0,-100.0000,pid
74.3271,300.0000,200.00,0,-100.0000,pid
74.4808,300.0000,200.00,0,-100.0000,pid
74.6301,300.0000,200.00,0,-100.0000,pid
74.7777,300.0000,200.00,0,-100.0000,pid
74.9354,300.0000,200.00,0,-100.0000,pid
75.0900,300.0000,200.00,0,-100.0000,pid
75.2500,300.0000,200.00,0,-100.0000,pid
75.4140,300.0000,200.00,0,-100.0000,pid
75.5582,300.0000,200.00,0,-100.0000,pid
75.7078,300.0000,200.00,0,-100.0000,pid
75.8602,300.0000,200.00,0,-100.0000,pid
76.0230,300.0000,200.00,0,-100.0000,pid
76.1758,300.0000,200.00,0,-100.0000,pid
76.3597,300.0000,200.00,0,-100.0000,pid
76.5150,300.0000,200.00,0,-100.0000,pid
76.6733,300.0000,200.00,0,-100.0000,pid
76.8382,300.0000,200.00,0,-100.0000,pid
77.0277,300.0000,200.00,0,-100.0000,pid
77.2054,300.0000,200.00,0,-100.0000,pid
77.3834,300.0000,200.00,0,-100.0000,pid
77.5887,300.0000,200.00,0,-100.0000,pid
77.7636,300.0000,200.00,0,-100.0000,pid
77.9558,300.0000,200.00,0,-100.0000,pid
78.1676,300.0000,200.00,0,-100.0000,pid
78.3868,300.0000,200.00,0,-100.0000,pid
78.5923,300.0000,200.00,0,-100.0000,pid
78.7897,300.0000,200.00,0,-100.0000,pid
78.9975,300.0000,200.00,0,-100.0000,pid
79.1818,300.0000,200.00,0,-100.0000,pid
79.3553,300.0000,200.00,0,-100.0000,pid
79.5335,300.0000,200.00,0,-100.0000,pid
79.7122,300.0000,200.00,0,-100.0000,pid
79.8814,300.0000,200.00,0,-100.0000,pid
80.0434,300.0000,200.00,0,-100.0000,pid
80.2107,300.0000,200.00,0,-100.0000,pid
80.3809,300.0000,200.00,0,-100.0000,pid
80.5418,300.0000,200.00,0,-100.0000,pid
80.7060,300.0000,200.00,0,-100.0000,pid
80.8613,300.0000,200.00,0,-100.0000,pid
81.0231,300.0000,200.00,0,-100.0000,pid
81.1780,300.0000,200.00,0,-100.0000,pid
81.3299,300.0000,200.00,0,-100.0000,pid
81.4764,300.0000,200.00,0,-100.0000,pid
81.6160,300.0000,200.00,0,-100.0000,pid
81.7732,300.0000,200.00,0,-100.0000,pid
81.9277,300.0000,200.00,0,-100.0000,pid
82.0752,300.0000,200.00,0,-100.0000,pid
82.2259,300.0000,200.00,0,-100.0000,pid
82.3749,300.0000,200.00,0,-100.0000,pid
82.5273,300.0000,200.00,0,-100.0000,pid
82.6761,300.0000,200.00,0,-100.0000,pid
82.8303,300.0000,200.00,0,-100.0000,pid
82.9762,300.0000,200.00,0,-100.0000,pid
83.1178,300.0000,200.00,0,-100.0000,pid
83.2717,300.0000,200.00,0,-100.0000,pid
83.4295,300.0000,200.00,0,-100.0000,pid
83.5767,300.0000,200.00,0,-100.0000,pid
83.7241,300.0000,200.00,0,-100.0000,pid
83.8707,300.0000,200.00,0,-100.0000,pid
84.0233,300.0000,200.00,0,-100.0000,pid
84.1871,300.0000,200.00,0,-100.0000,pid
84.3849,300.0000,200.00,0,-100.0000,pid
84.5628,300.0000,200.00,0,-100.0000,pid
84.7274,300.0000,200.00,0,-100.0000,pid
84.9049,300.0000,200.00,0,-100.0000,pid
85.0885,300.0000,200.00,0,-100.0000,pid
85.2948,300.0000,200.00,0,-100.0000,pid
85.5099,300.0000,200.00,0,-100.0000,pid
85.6877,300.0000,200.00,0,-100.0000,pid
85.8881,300.0000,200.00,0,-100.0000,pid
86.0764,300.0000,200.00,0,-100.0000,pid
86.2708,300.0000,200.00,0,-100.0000,pid
86.4660,300.0000,200.00,0,-100.0000,pid
86.6313,300.0000,200.00,0,-100.0000,pid
86.7821,300.0000,200.00,0,-100.0000,pid
86.9342,300.0000,200.00,0,-100.0000,pid
87.0920,300.0000,200.00,0,-100.0000,pid
87.2403,300.0000,200.00,0,-100.0000,pid
87.3918,300.0000,200.00,0,-100.0000,pid
87.5459,300.0000,200.00,0,-100.0000,pid
87.6977,300.0000,200.00,0,-100.0000,pid
87.8515,300.0000,200.00,0,-100.0000,pid
88.0272,300.0000,200.00,0,-100.0000,pid
88.2008,300.0000,200.00,0,-100.0000,pid
88.3780,300.0000,200.00,0,-100.0000,pid
88.5294,300.0000,200.00,0,-100.0000,pid
88.6743,300.0000,200.00,0,-100.0000,pid
88.8322,300.0000,200.00,0,-100.0000,pid
88.9714,300.0000,200.00,0,-100.0000,pid
89.1258,300.0000,200.00,0,-100.0000,pid
89.2788,300.0000,200.00,0,-100.0000,pid
89.4418,300.0000,200.00,0,-100.0000,pid
89.5997,300.0000,200.00,0,-100.0000,pid
89.7628,300.0000,200.00,0,-100.0000,pid
89.9124,300.0000,200.00,0,-100.0000,pid
90.0660,300.0000,200.00,0,-100.0000,pid
90.2211,300.0000,200.00,0,-100.0000,pid
90.3972,300.0000,200.00,0,-100.0000,pid
90.5619,300.0000,200.00,0,-100.0000,pid
90.7373,300.0000,200.00,0,-100.0000,pid
90.9169,300.0000,200.00,0,-100.0000,pid
91.0861,300.0000,200.00,0,-100.0000,pid
91.2603,300.0000,200.00,0,-100.0000,pid
91.4139,300.0000,200.00,0,-100.0000,pid
91.5656,300.0000,200.00,0,-100.0000,pid
91.7274,300.0000,200.00,0,-100.0000,pid
91.8909,300.0000,200.00,0,-100.0000,pid
92.0514,300.0000,200.00,0,-100.0000,pid
92.2128,300.0000,200.00,0,-100.0000,pid
92.3726,300.0000,200.00,0,-100.0000,pid
92.5346,300.0000,200.00,0,-100.0000,pid
92.6969,300.0000,200.00,0,-100.0000,pid
92.8641,300.0000,200.00,0,-100.0000,pid
93.0372,300.0000,200.00,0,-100.0000,pid
93.2114,300.0000,200.00,0,-100.0000,pid
93.3813,300.0000,200.00,0,-100.0000,pid
93.5335,300.0000,200.00,0,-100.0000,pid
93.7085,300.0000,200.00,0,-100.0000,pid
93.8756,300.0000,200.00,0,-100.0000,pid
94.0385,300.0000,200.00,0,-100.0000,pid
94.2102,300.0000,200.00,0,-100.0000,pid
94.3641,300.0000,200.00,0,-100.0000,pid
94.5111,300.0000,200.00,0,-100.0000,pid
94.6676,300.0000,200.00,0,-100.0000,pid
94.8351,300.0000,200.00,0,-100.0000,pid
94.9923,300.0000,200.00,0,-100.0000,pid
95.1494,300.0000,200.00,0,-100.0000,pid
95.2984,300.0000,200.00,0,-100.0000,pid
95.4401,300.0000,200.00,0,-100.0000,pid
95.6055,300.0000,200.00,0,-100.0000,pid
95.7827,300.0000,200.00,0,-100.0000,pid
95.9441,300.0000,200.00,0,-100.0000,pid
96.0996,300.0000,200.00,0,-100.0000,pid
96.2470,300.0000,200.00,0,-100.0000,pid
96.3909,300.0000,200.00,0,-100.0000,pid
96.5532,300.0000,200.00,0,-100.0000,pid
96.7168,300.0000,200.00,0,-100.0000,pid
96.8746,300.0000,200.00,0,-100.0000,pid
97.0258,300.0000,200.00,0,-100.0000,pid
97.1795,300.0000,200.00,0,-100.0000,pid
97.3234,300.0000,200.00,0,-100.0000,pid
97.4674,300.0000,200.00,0,-100.0000,pid
97.6217,300.0000,200.00,0,-100.0000,pid
97.7841,300.0000,200.00,0,-100.0000,pid
97.9466,300.0000,200.00,0,-100.0000,pid
