time_s,temp_c,setpoint_c,pwm,error_c
0.9815,0.0000,300.00,66,300.0000
1.1160,0.0000,300.00,97,300.0000
1.2609,0.0000,300.00,114,300.0000
1.4067,0.0000,300.00,132,300.0000
1.5679,0.0000,300.00,150,300.0000
1.7393,182.5490,300.00,118,117.4510
1.8869,264.9020,300.00,102,35.0980
2.0431,293.7255,300.00,97,6.2745
2.1867,307.4510,300.00,93,-7.4510
2.3391,318.4314,300.00,89,-18.4314
2.4865,322.5490,300.00,87,-22.5490
2.6355,322.5490,300.00,86,-22.5490
2.7832,322.5490,300.00,84,-22.5490
2.9273,319.8039,300.00,84,-19.8039
3.0687,317.0588,300.00,84,-17.0588
3.2164,314.3137,300.00,83,-14.3137
3.3745,311.5686,300.00,83,-11.5686
3.5155,310.1961,300.00,83,-10.1961
3.6529,307.4510,300.00,83,-7.4510
3.8051,304.7059,300.00,83,-4.7059
3.9598,304.7059,300.00,0,-4.7059
4.1069,290.9804,300.00,0,9.0196
4.2533,248.4314,300.00,0,51.5686
4.4107,212.7451,300.00,0,87.2549
4.5591,167.4510,300.00,0,132.5490
4.7038,0.0000,300.00,0,300.0000
4.8593,0.0000,300.00,0,300.0000
5.0107,0.0000,300.00,0,300.0000
5.1575,0.0000,300.00,0,300.0000
5.2995,0.0000,300.00,0,300.0000
5.4285,0.0000,300.00,0,300.0000
5.5672,0.0000,300.00,0,300.0000
5.7141,0.0000,300.00,0,300.0000
5.8529,0.0000,300.00,0,300.0000
