time_s,temp_c,setpoint_c,pwm,error_c
1.7920,0.0000,275.00,255,275.0000
2.1085,0.0000,275.00,255,275.0000
2.3476,0.0000,275.00,255,275.0000
2.6397,175.6863,275.00,255,99.3137
2.9555,297.8431,275.00,255,-22.8431
3.1696,350.0000,275.00,0,-75.0000
3.4720,350.0000,275.00,0,-75.0000
3.7459,340.3922,275.00,0,-65.3922
4.0280,281.3725,275.00,0,-6.3725
4.2919,212.7451,275.00,29,62.2549
4.5858,174.3137,275.00,78,100.6863
4.9157,174.3137,275.00,101,100.6863
5.2837,208.6275,275.00,92,66.3725
5.5959,277.2549,275.00,40,-2.2549
5.9004,288.2353,275.00,29,-13.2353
6.3096,258.0392,275.00,56,16.9608
6.6205,225.0980,275.00,96,49.9020
6.9625,234.7059,275.00,98,40.2941
7.3320,267.6471,275.00,75,7.3529
7.6203,308.8235,275.00,34,-33.8235
7.8612,312.9412,275.00,24,-37.9412
8.0932,270.3922,275.00,57,4.6078
8.3548,248.4314,275.00,78,26.5686
8.5566,247.0588,275.00,84,27.9412
8.8470,264.9020,275.00,72,10.0980
9.1864,285.4902,275.00,55,-10.4902
9.5666,292.3529,275.00,45,-17.3529
9.9006,275.8824,275.00,57,-0.8824
10.2115,262.1569,275.00,71,12.8431
10.4669,263.5294,275.00,72,11.4706
10.8155,271.7647,275.00,67,3.2353
11.2289,282.7451,275.00,56,-7.7451
11.5992,277.2549,275.00,60,-2.2549
11.9336,266.2745,275.00,71,8.7255
12.2132,266.2745,275.00,73,8.7255
12.4581,273.1373,275.00,68,1.8627
12.7583,284.1176,275.00,58,-9.1176
13.1075,285.4902,275.00,54,-10.4902
