time_s,temp_c,setpoint_c,pwm,error_c
0.9718,318.4314,,20,
0.9826,318.4314,,20,
1.3915,301.9608,,20,
1.5152,318.4314,,20,
1.6227,318.4314,,20,
1.7336,318.4314,,20,
1.8520,318.4314,,20,
1.9596,301.9608,,20,
2.0763,301.9608,,20,
2.1875,318.4314,,20,
2.2927,301.9608,,20,
2.3908,301.9608,,20,
2.4014,301.9608,,20,
2.5020,301.9608,,20,
2.6038,301.9608,,20,
2.7068,301.9608,,20,
2.8106,318.4314,,20,
2.9137,301.9608,,20,
3.0185,301.9608,,20,
3.1212,301.9608,,20,
3.2243,301.9608,,20,
3.3244,301.9608,,20,
3.3350,301.9608,,20,
3.4380,301.9608,,20,
3.5436,301.9608,,20,
3.6511,301.9608,,20,
3.7487,318.4314,,20,
3.7590,318.4314,,20,
3.8679,300.5882,,20,
3.9720,301.9608,,20,
4.0791,301.9608,,20,
4.1812,301.9608,,20,
4.2863,301.9608,,20,
4.4008,301.9608,,20,
4.5036,301.9608,,20,
4.6021,300.5882,,20,
4.6126,300.5882,,20,
4.7068,301.9608,,20,
4.7173,301.9608,,20,
4.8141,300.5882,,20,
4.8247,300.5882,,20,
4.9207,301.9608,,20,
4.9312,301.9608,,20,
5.0371,301.9608,,20,
5.1309,318.4314,,20,
5.1414,318.4314,,20,
5.2381,318.4314,,20,
5.2484,318.4314,,20,
5.3449,301.9608,,20,
5.3555,301.9608,,20,
5.4572,318.4314,,20,
5.5728,318.4314,,20,
5.6711,301.9608,,20,
5.6818,301.9608,,20,
5.7801,301.9608,,20,
5.7908,301.9608,,20,
5.8895,301.9608,,20,
5.9001,301.9608,,20,
6.0084,318.4314,,20,
6.1144,301.9608,,20,
6.2325,301.9608,,20,
6.3372,301.9608,,20,
6.4424,300.5882,,20,
6.5534,301.9608,,20,
6.6545,301.9608,,20,
6.7738,301.9608,,20,
6.8741,301.9608,,20,
6.9801,301.9608,,20,
7.0821,301.9608,,20,
7.1843,301.9608,,20,
7.2859,318.4314,,20,
7.3905,301.9608,,20,
7.4963,301.9608,,20,
7.6023,300.5882,,20,
7.7117,301.9608,,20,
7.8193,301.9608,,20,
7.9233,301.9608,,20,
8.0420,301.9608,,20,
8.1459,301.9608,,20,
8.2535,301.9608,,20,
8.3615,301.9608,,20,
8.4705,301.9608,,20,
8.5839,301.9608,,20,
8.6844,300.5882,,20,
8.7914,301.9608,,20,
8.9035,300.5882,,20,
9.0134,301.9608,,20,
9.1112,301.9608,,20,
9.1219,301.9608,,20,
9.2256,301.9608,,20,
9.3275,301.9608,,20,
9.4297,300.5882,,20,
9.5317,301.9608,,20,
9.6358,301.9608,,20,
9.7511,301.9608,,20,
9.8508,301.9608,,20,
9.8614,301.9608,,20,
9.9699,300.5882,,20,
10.0775,301.9608,,20,
10.1811,301.9608,,20,
10.2884,300.5882,,20,
10.4003,300.5882,,20,
10.5069,301.9608,,20,
10.6136,301.9608,,20,
10.7145,301.9608,,20,
10.8243,301.9608,,20,
10.9395,301.9608,,20,
11.0543,301.9608,,20,
11.1541,300.5882,,20,
11.2600,301.9608,,20,
11.3630,301.9608,,20,
11.4675,300.5882,,20,
11.5746,301.9608,,20,
11.6764,301.9608,,20,
11.7830,318.4314,,20,
11.8884,301.9608,,20,
11.9962,301.9608,,20,
12.1017,301.9608,,20,
12.2036,301.9608,,20,
12.3086,301.9608,,20,
12.4176,301.9608,,20,
12.5232,301.9608,,20,
12.6502,300.5882,,20,
12.7605,301.9608,,20,
12.8663,301.9608,,20,
12.9807,301.9608,,20,
13.0853,301.9608,,20,
13.1908,301.9608,,20,
