time_s,temp_c,setpoint_c,pwm,error_c
0.2655,276.4706,,20,
0.2767,276.4706,,20,
0.5923,276.4706,,20,
0.7057,276.4706,,20,
0.7827,276.4706,,20,
0.7931,276.4706,,20,
0.8035,276.4706,,20,
0.8139,276.4706,,20,
0.8942,276.4706,,20,
0.9048,276.4706,,20,
0.9155,276.4706,,20,
0.9938,276.4706,,20,
1.0041,276.4706,,20,
1.0148,276.4706,,20,
1.0255,276.4706,,20,
1.1066,276.4706,,20,
1.1174,276.4706,,20,
1.1280,276.4706,,20,
1.2042,276.4706,,20,
1.2149,276.4706,,20,
1.2255,276.4706,,20,
1.2359,276.4706,,20,
1.3139,276.4706,,20,
1.3246,276.4706,,20,
1.3350,276.4706,,20,
1.3454,276.4706,,20,
1.4218,276.4706,,20,
1.4322,276.4706,,20,
1.4428,276.4706,,20,
1.4535,276.4706,,20,
1.5299,276.4706,,20,
1.5408,276.4706,,20,
1.5513,276.4706,,20,
1.5621,276.4706,,20,
1.6299,276.4706,,20,
1.6405,276.4706,,20,
1.6510,276.4706,,20,
1.6616,276.4706,,20,
1.6721,276.4706,,20,
1.7433,276.4706,,20,
1.7538,276.4706,,20,
1.7645,276.4706,,20,
1.7751,276.4706,,20,
1.8505,276.4706,,20,
1.8609,276.4706,,20,
1.8715,276.4706,,20,
1.8820,276.4706,,20,
1.9531,276.4706,,20,
1.9639,276.4706,,20,
1.9744,276.4706,,20,
1.9850,276.4706,,20,
2.0571,276.4706,,20,
2.0700,276.4706,,20,
2.0807,276.4706,,20,
2.0912,276.4706,,20,
2.1640,276.4706,,20,
2.1745,276.4706,,20,
2.1851,276.4706,,20,
2.1955,276.4706,,20,
2.2675,276.4706,,20,
2.2782,276.4706,,20,
2.2887,276.4706,,20,
2.2992,276.4706,,20,
2.3739,276.4706,,20,
2.3845,276.4706,,20,
2.3951,276.4706,,20,
2.4055,276.4706,,20,
2.4794,276.4706,,20,
2.4898,276.4706,,20,
2.5004,276.4706,,20,
2.5108,276.4706,,20,
2.5863,276.4706,,20,
2.5970,276.4706,,20,
2.6074,276.4706,,20,
2.6176,276.4706,,20,
2.6936,276.4706,,20,
2.7041,276.4706,,20,
2.7146,276.4706,,20,
2.7250,276.4706,,20,
2.8017,276.4706,,20,
2.8124,276.4706,,20,
2.8231,276.4706,,20,
2.8335,276.4706,,20,
2.9080,276.4706,,20,
2.9186,276.4706,,20,
2.9291,276.4706,,20,
2.9398,276.4706,,20,
3.0142,276.4706,,20,
3.0250,276.4706,,20,
3.0355,276.4706,,20,
3.0461,276.4706,,20,
3.1858,276.4706,,20,
3.2645,276.4706,,20,
3.2748,276.4706,,20,
3.2853,276.4706,,20,
3.2958,276.4706,,20,
3.3815,276.4706,,20,
3.3921,276.4706,,20,
3.4026,276.4706,,20,
3.4813,276.4706,,20,
3.4918,276.4706,,20,
3.5024,276.4706,,20,
3.5130,276.4706,,20,
3.5903,276.4706,,20,
3.6010,276.4706,,20,
3.6117,276.4706,,20,
3.6222,276.4706,,20,
3.7018,276.4706,,20,
3.7124,276.4706,,20,
3.7228,276.4706,,20,
3.8051,276.4706,,20,
3.8155,276.4706,,20,
3.8260,276.4706,,20,
3.9047,276.4706,,20,
3.9154,276.4706,,20,
3.9261,276.4706,,20,
4.0011,276.4706,,20,
4.0116,276.4706,,20,
4.0221,276.4706,,20,
4.0324,276.4706,,20,
4.1065,276.4706,,20,
4.1169,276.4706,,20,
4.1272,276.4706,,20,
4.1376,276.4706,,20,
4.2114,276.4706,,20,
4.2221,276.4706,,20,
4.2327,276.4706,,20,
4.2433,276.4706,,20,
4.3175,276.4706,,20,
4.3281,276.4706,,20,
4.3385,276.4706,,20,
4.3491,276.4706,,20,
4.4194,276.4706,,20,
