time_s,temp_c,setpoint_c,pwm,error_c
0.6847,31.3000,,0,
0.6956,31.3000,,0,
1.3786,29.8000,,0,
1.5743,29.2000,,0,
1.7635,28.6000,,0,
1.9438,28.2000,,0,
2.1118,27.7000,,0,
2.3533,27.3000,,0,
2.5253,27.1000,,0,
2.7046,26.9000,,0,
2.8821,26.8000,,0,
3.0458,26.8000,,0,
3.2076,26.7000,,0,
3.3863,26.7000,,0,
3.5597,26.7000,,0,
3.7318,26.6000,,0,
3.8916,26.6000,,0,
4.0593,26.6000,,0,
4.2279,26.5000,,0,
4.3772,26.5000,,0,
4.5486,26.5000,,0,
4.7103,26.5000,,0,
4.8275,26.5000,,0,
4.9878,26.5000,,0,
5.2107,26.5000,,0,
5.3740,26.5000,,0,
5.5282,26.5000,,0,
5.6921,26.5000,,0,
5.8445,26.5000,,0,
6.0114,26.5000,,0,
6.1815,26.5000,,0,
6.3490,26.5000,,0,
6.5093,26.5000,,0,
6.6769,26.5000,,0,
6.8022,26.5000,,0,
6.9704,26.5000,,0,
7.1847,26.5000,,0,
