time_s,temp_c,setpoint_c,pwm,error_c
0.5470,265.6863,,10,
0.5573,265.6863,,10,
1.0162,277.4510,,10,
1.1391,271.5686,,10,
1.3173,271.5686,,10,
1.4667,267.6471,,10,
1.6266,267.6471,,10,
1.7729,267.6471,,10,
1.9846,277.4510,,10,
2.1610,267.6471,,10,
2.2731,277.4510,,10,
2.3951,267.6471,,10,
2.5285,267.6471,,10,
2.7458,267.6471,,10,
2.8972,267.6471,,10,
3.0514,267.6471,,10,
3.2067,267.6471,,10,
3.4015,267.6471,,10,
3.5662,267.6471,,10,
3.8350,267.6471,,10,
4.0153,267.6471,,10,
4.1769,267.6471,,10,
4.3118,267.6471,,10,
4.4645,267.6471,,10,
4.6353,267.6471,,10,
4.8182,267.6471,,10,
4.9531,267.6471,,10,
5.1474,267.6471,,10,
5.3333,267.6471,,10,
5.4660,267.6471,,10,
5.6208,267.6471,,10,
5.7958,267.6471,,10,
5.9685,267.6471,,10,
6.1233,267.6471,,10,
6.7700,267.6471,,10,
7.2946,267.6471,,10,
7.4719,267.6471,,10,
7.6715,267.6471,,10,
7.8310,267.6471,,10,
7.9678,267.6471,,10,
8.0963,267.6471,,10,
8.3079,267.6471,,10,
8.6136,267.6471,,0,
8.7483,267.6471,,0,
8.9276,267.6471,,0,
9.0796,267.6471,,0,
9.2179,267.6471,,0,
9.3524,267.6471,,0,
9.4833,267.6471,,0,
9.6750,267.6471,,0,
9.8264,267.6471,,0,
9.9793,267.6471,,0,
10.1328,267.6471,,0,
10.2691,267.6471,,0,
10.6275,267.6471,,0,
10.8494,267.6471,,0,
11.0327,267.6471,,0,
11.1633,267.6471,,0,
11.2849,267.6471,,0,
11.4124,267.6471,,0,
11.7676,267.6471,,0,
12.2256,267.6471,,0,
12.4079,267.6471,,50,
12.5608,267.6471,,50,
12.7495,267.6471,,50,
12.9176,265.6863,,50,
13.0609,276.4706,,50,
13.2108,277.4510,,50,
13.3327,276.4706,,50,
13.4665,276.4706,,50,
13.6125,265.6863,,50,
13.7256,276.4706,,50,
13.8609,267.6471,,50,
14.0062,267.6471,,50,
14.1457,267.6471,,50,
14.2661,267.6471,,50,
14.4549,271.5686,,50,
14.5849,271.5686,,50,
14.7107,276.4706,,50,
14.9117,277.4510,,50,
15.0777,271.5686,,50,
15.2719,271.5686,,50,
15.4263,264.7059,,50,
15.5438,269.6078,,50,
15.6817,265.6863,,50,
15.9754,277.4510,,50,
16.2190,276.4706,,50,
16.3541,276.4706,,50,
16.4742,277.4510,,50,
16.5919,276.4706,,50,
16.7515,266.6667,,50,
17.4735,267.6471,,125,
17.6521,267.6471,,125,
17.7999,267.6471,,125,
17.9875,267.6471,,125,
18.1042,267.6471,,125,
18.2299,267.6471,,125,
18.4407,267.6471,,125,
18.5608,267.6471,,125,
18.6851,267.6471,,125,
18.7976,267.6471,,125,
18.9560,267.6471,,125,
19.5198,267.6471,,125,
19.6816,267.6471,,125,
20.0955,267.6471,,0,
20.2616,267.6471,,0,
20.4933,267.6471,,0,
20.6322,267.6471,,0,
20.7691,267.6471,,0,
20.9453,267.6471,,0,
21.1408,269.6078,,0,
21.3230,267.6471,,0,
21.5105,264.7059,,0,
21.6540,276.4706,,0,
21.8221,276.4706,,0,
21.9562,276.4706,,0,
22.1082,276.4706,,0,
22.2387,277.4510,,0,
22.3648,276.4706,,0,
22.4937,276.4706,,0,
22.6171,276.4706,,0,
22.8726,276.4706,,0,
22.9839,276.4706,,0,
23.1049,265.6863,,0,
23.2384,265.6863,,0,
23.3631,265.6863,,0,
23.5311,266.6667,,0,
23.7025,266.6667,,0,
