time_s,temp_c,setpoint_c,pwm,error_c
1.1274,0.0000,200.00,255,200.0000
1.1304,0.0000,200.00,255,200.0000
1.1334,0.0000,200.00,255,200.0000
1.1364,0.0000,200.00,255,200.0000
1.1397,0.0000,200.00,255,200.0000
1.1425,0.0000,200.00,255,200.0000
1.1457,0.0000,200.00,255,200.0000
1.1486,0.0000,200.00,255,200.0000
1.1514,0.0000,200.00,255,200.0000
1.1542,0.0000,200.00,255,200.0000
1.1570,0.0000,200.00,255,200.0000
1.1602,0.0000,200.00,255,200.0000
1.1630,0.0000,200.00,255,200.0000
1.1659,0.0000,200.00,255,200.0000
1.1690,0.0000,200.00,255,200.0000
1.1718,0.0000,200.00,255,200.0000
1.1745,0.0000,200.00,255,200.0000
1.1781,0.0000,200.00,255,200.0000
1.1811,0.0000,200.00,255,200.0000
1.1839,0.0000,200.00,255,200.0000
1.1870,0.0000,200.00,255,200.0000
1.1899,0.0000,200.00,255,200.0000
1.1927,0.0000,200.00,255,200.0000
1.1956,0.0000,200.00,255,200.0000
1.1987,0.0000,200.00,255,200.0000
1.2016,0.0000,200.00,255,200.0000
1.2047,0.0000,200.00,255,200.0000
1.2077,0.0000,200.00,255,200.0000
1.2109,0.0000,200.00,255,200.0000
1.2146,0.0000,200.00,255,200.0000
1.2174,0.0000,200.00,255,200.0000
1.2204,0.0000,200.00,255,200.0000
1.2231,0.0000,200.00,255,200.0000
1.2263,0.0000,200.00,255,200.0000
1.2295,0.0000,200.00,255,200.0000
1.2322,0.0000,200.00,255,200.0000
1.2349,0.0000,200.00,255,200.0000
1.2376,0.0000,200.00,255,200.0000
1.2408,0.0000,200.00,255,200.0000
1.2434,0.0000,200.00,255,200.0000
1.2466,0.0000,200.00,255,200.0000
1.2497,0.0000,200.00,255,200.0000
1.2527,0.0000,200.00,255,200.0000
1.2556,0.0000,200.00,255,200.0000
1.2587,0.0000,200.00,255,200.0000
1.2617,0.0000,200.00,255,200.0000
1.2663,0.0000,200.00,255,200.0000
1.2692,0.0000,200.00,255,200.0000
1.2722,0.0000,200.00,255,200.0000
1.2749,0.0000,200.00,255,200.0000
1.2778,0.0000,200.00,255,200.0000
1.2809,0.0000,200.00,255,200.0000
1.2836,0.0000,200.00,255,200.0000
1.2864,0.0000,200.00,255,200.0000
1.2905,0.0000,200.00,255,200.0000
1.2936,0.0000,200.00,255,200.0000
1.2967,0.0000,200.00,255,200.0000
1.2997,0.0000,200.00,255,200.0000
1.3029,0.0000,200.00,255,200.0000
1.3060,0.0000,200.00,255,200.0000
1.3088,0.0000,200.00,255,200.0000
1.3115,0.0000,200.00,255,200.0000
1.3145,0.0000,200.00,255,200.0000
1.3172,0.0000,200.00,255,200.0000
1.3199,0.0000,200.00,255,200.0000
1.3225,0.0000,200.00,255,200.0000
1.3251,0.0000,200.00,255,200.0000
1.3291,0.0000,200.00,255,200.0000
1.3320,0.0000,200.00,255,200.0000
1.3348,0.0000,200.00,255,200.0000
1.3375,0.0000,200.00,255,200.0000
1.3403,0.0000,200.00,255,200.0000
1.3429,0.0000,200.00,255,200.0000
1.3460,0.0000,200.00,255,200.0000
1.3487,0.0000,200.00,255,200.0000
1.3516,0.0000,200.00,255,200.0000
1.3543,0.0000,200.00,255,200.0000
1.3572,0.0000,200.00,255,200.0000
1.3601,0.0000,200.00,255,200.0000
1.3631,0.0000,200.00,255,200.0000
1.3663,0.0000,200.00,255,200.0000
1.3692,0.0000,200.00,255,200.0000
1.3719,0.0000,200.00,255,200.0000
1.3745,0.0000,200.00,255,200.0000
1.3776,0.0000,200.00,255,200.0000
1.3814,0.0000,200.00,255,200.0000
1.3842,0.0000,200.00,255,200.0000
1.3872,0.0000,200.00,255,200.0000
1.3899,0.0000,200.00,255,200.0000
1.3927,0.0000,200.00,255,200.0000
1.3960,0.0000,200.00,255,200.0000
1.3989,0.0000,200.00,255,200.0000
1.4018,0.0000,200.00,255,200.0000
1.4048,0.0000,200.00,255,200.0000
1.4078,0.0000,200.00,255,200.0000
1.4111,0.0000,200.00,255,200.0000
1.4138,0.0000,200.00,255,200.0000
1.4169,0.0000,200.00,255,200.0000
1.4197,0.0000,200.00,255,200.0000
1.4225,0.0000,200.00,255,200.0000
1.4253,0.0000,200.00,255,200.0000
1.4295,0.0000,200.00,255,200.0000
1.4326,0.0000,200.00,255,200.0000
1.4355,0.0000,200.00,255,200.0000
1.4384,0.0000,200.00,255,200.0000
1.4414,0.0000,200.00,255,200.0000
1.4443,0.0000,200.00,255,200.0000
1.4474,0.0000,200.00,255,200.0000
1.4503,0.0000,200.00,255,200.0000
