time_s,temp_c,setpoint_c,pwm,error_c
1.2897,0.0000,200.00,255,200.0000
1.2929,0.0000,200.00,255,200.0000
1.2956,0.0000,200.00,255,200.0000
1.2983,0.0000,200.00,255,200.0000
1.3012,0.0000,200.00,255,200.0000
1.3042,0.0000,200.00,255,200.0000
1.3072,0.0000,200.00,255,200.0000
1.3105,0.0000,200.00,255,200.0000
1.3135,0.0000,200.00,255,200.0000
1.3163,0.0000,200.00,255,200.0000
1.3191,0.0000,200.00,255,200.0000
1.3227,0.0000,200.00,255,200.0000
1.3258,0.0000,200.00,255,200.0000
1.3285,0.0000,200.00,255,200.0000
1.3313,0.0000,200.00,255,200.0000
1.3343,0.0000,200.00,255,200.0000
1.3371,0.0000,200.00,255,200.0000
1.3399,0.0000,200.00,255,200.0000
1.3426,0.0000,200.00,255,200.0000
1.3454,0.0000,200.00,255,200.0000
1.3480,0.0000,200.00,255,200.0000
1.3510,0.0000,200.00,255,200.0000
1.3540,0.0000,200.00,255,200.0000
1.3570,0.0000,200.00,255,200.0000
1.3598,0.0000,200.00,255,200.0000
1.3627,0.0000,200.00,255,200.0000
1.3653,0.0000,200.00,255,200.0000
1.3684,0.0000,200.00,255,200.0000
1.3719,0.0000,200.00,255,200.0000
1.3746,0.0000,200.00,255,200.0000
1.3772,0.0000,200.00,255,200.0000
1.3801,0.0000,200.00,255,200.0000
1.3834,0.0000,200.00,255,200.0000
1.3861,0.0000,200.00,255,200.0000
1.3891,0.0000,200.00,255,200.0000
1.3922,0.0000,200.00,255,200.0000
1.3961,0.0000,200.00,255,200.0000
1.3994,0.0000,200.00,255,200.0000
1.4022,0.0000,200.00,255,200.0000
1.4059,0.0000,200.00,255,200.0000
1.4088,0.0000,200.00,255,200.0000
1.4120,0.0000,200.00,255,200.0000
1.4151,0.0000,200.00,255,200.0000
1.4182,0.0000,200.00,255,200.0000
1.4217,0.0000,200.00,255,200.0000
1.4249,0.0000,200.00,255,200.0000
1.4277,0.0000,200.00,255,200.0000
1.4306,0.0000,200.00,255,200.0000
1.4336,0.0000,200.00,255,200.0000
1.4365,0.0000,200.00,255,200.0000
1.4395,0.0000,200.00,255,200.0000
1.4427,0.0000,200.00,255,200.0000
1.4458,0.0000,200.00,255,200.0000
1.4485,0.0000,200.00,255,200.0000
1.4516,0.0000,200.00,255,200.0000
1.4543,0.0000,200.00,255,200.0000
1.4573,0.0000,200.00,255,200.0000
1.4605,0.0000,200.00,255,200.0000
1.4640,0.0000,200.00,255,200.0000
1.4668,0.0000,200.00,255,200.0000
1.4695,0.0000,200.00,255,200.0000
1.4725,0.0000,200.00,255,200.0000
1.4754,0.0000,200.00,255,200.0000
1.4786,0.0000,200.00,255,200.0000
1.4813,0.0000,200.00,255,200.0000
1.4840,0.0000,200.00,255,200.0000
1.4871,0.0000,200.00,255,200.0000
1.4910,0.0000,200.00,255,200.0000
1.4940,0.0000,200.00,255,200.0000
1.4971,0.0000,200.00,255,200.0000
1.4998,0.0000,200.00,255,200.0000
1.5024,0.0000,200.00,255,200.0000
1.5055,0.0000,200.00,255,200.0000
1.5086,0.0000,200.00,255,200.0000
1.5114,0.0000,200.00,255,200.0000
1.5143,0.0000,200.00,255,200.0000
1.5171,0.0000,200.00,255,200.0000
1.5201,0.0000,200.00,255,200.0000
1.5229,0.0000,200.00,255,200.0000
1.5257,0.0000,200.00,255,200.0000
1.5289,0.0000,200.00,255,200.0000
1.5316,0.0000,200.00,255,200.0000
1.5345,0.0000,200.00,255,200.0000
1.5390,0.0000,200.00,255,200.0000
1.5417,0.0000,200.00,255,200.0000
1.5446,0.0000,200.00,255,200.0000
1.5475,0.0000,200.00,255,200.0000
1.5504,0.0000,200.00,255,200.0000
1.5530,0.0000,200.00,255,200.0000
1.5558,0.0000,200.00,255,200.0000
1.5594,0.0000,200.00,255,200.0000
1.5621,0.0000,200.00,255,200.0000
1.5649,0.0000,200.00,255,200.0000
1.5676,0.0000,200.00,255,200.0000
1.5727,0.0000,200.00,255,200.0000
1.5757,0.0000,200.00,255,200.0000
1.5785,0.0000,200.00,255,200.0000
1.5816,0.0000,200.00,255,200.0000
1.5846,0.0000,200.00,255,200.0000
1.5874,0.0000,200.00,255,200.0000
1.5906,0.0000,200.00,255,200.0000
1.5935,0.0000,200.00,255,200.0000
1.5980,0.0000,200.00,255,200.0000
1.6012,0.0000,200.00,255,200.0000
1.6040,0.0000,200.00,255,200.0000
1.6070,0.0000,200.00,255,200.0000
1.6097,0.0000,200.00,255,200.0000
1.6127,0.0000,200.00,255,200.0000
1.6154,0.0000,200.00,255,200.0000
1.6185,0.0000,200.00,255,200.0000
1.6220,0.0000,200.00,255,200.0000
1.6247,0.0000,200.00,255,200.0000
1.6274,0.0000,200.00,255,200.0000
1.6304,0.0000,200.00,255,200.0000
1.6334,0.0000,200.00,255,200.0000
1.6367,0.0000,200.00,255,200.0000
1.6400,0.0000,200.00,255,200.0000
1.6427,0.0000,200.00,255,200.0000
1.6463,0.0000,200.00,255,200.0000
1.6496,0.0000,200.00,255,200.0000
1.6526,0.0000,200.00,255,200.0000
1.6560,0.0000,200.00,255,200.0000
